FKKD	12/30	4.011870	9.708040	4.000240	9.730980
FKKL	13/31	10.457400	14.250000	10.445400	14.264800
FKKM	04/22	5.629410	10.745000	5.644430	10.756600
FKKN	02/20	7.345990	13.554700	7.368030	13.563700
FKKR	09/27	9.334900	13.354800	9.336880	13.385400
FKKU	15/33	5.546410	10.348400	5.527430	10.360700
FKKV	17/35	6.050420	10.120900	6.028060	10.124400
FKKY	03/21	3.827840	11.519800	3.844230	11.527100
FKYS	01/19	3.707410	11.550600	3.737700	11.555900
FLKE	11/29	-12.571200	27.887899	-12.574400	27.900700
FLLC	08/26	-15.416600	28.321699	-15.411000	28.339701
FLLI	10/28	-17.820900	25.809700	-17.822300	25.831200
FLLI	15/33	-17.812099	25.813900	-17.821501	25.822399
FLLS	10/28	-15.329200	28.434299	-15.332400	28.470900
FLLS	15/33	-15.323400	28.459499	-15.329100	28.464399
FLMF	09/27	-13.260200	31.926500	-13.257600	31.946600
FLMG	09/27	-15.255100	23.155300	-15.254000	23.169300
FLND	10L/28R	-12.997300	28.653999	-12.997600	28.677299
FLND	10R/28L	-12.998700	28.658600	-12.998900	28.669800
FLSK	09/27	-12.961889	28.500111	-12.961700	28.532362
FLSO	11/29	-12.898000	28.140900	-12.902900	28.158800
FMCH	02/20	-11.546600	43.269600	-11.520700	43.274101
FMCI	13/31	-12.294900	43.761398	-12.301300	43.771400
FMCV	10/28	-12.131000	44.424198	-12.132000	44.436501
FMCZ	16/34	-12.802200	45.277901	-12.816700	45.286499
FMEE	12/30	-20.886000	55.504601	-20.892099	55.534698
FMEE	14/32	-20.884199	55.504200	-20.895000	55.527199
FMEP	15/33	-21.316601	55.419300	-21.325199	55.430599
FMMA	12/30	-19.025700	47.160400	-19.032301	47.183201
FMMI	11/29	-18.794800	47.464298	-18.799101	47.493301
FMMN	16/34	-19.558599	45.448101	-19.566999	45.453701
FMMS	01/19	-17.099001	49.816700	-17.089500	49.815601
FMMT	01/19	-18.119400	49.393700	-18.099600	49.391399
FMMV	10/28	-20.284901	44.314800	-20.284300	44.329102
FMMV	14/32	-20.281099	44.311699	-20.287800	44.322399
FMNA	13/31	-12.345600	49.286098	-12.353200	49.297401
FMNC	11/29	-16.163300	49.767899	-16.164499	49.779598
FMND	02/20	-14.657200	49.619999	-14.645800	49.621101
FMNE	11/29	-13.186900	48.981300	-13.190000	48.994701
FMNH	18/36	-14.994300	50.318600	-15.004600	50.321899
FMNL	11/29	-14.628700	47.758301	-14.630700	47.769299
FMNM	14/32	-15.660500	46.344200	-15.673800	46.359402
FMNN	05/23	-13.319300	48.307899	-13.304800	48.321701
FMNQ	08/26	-16.743500	44.475899	-16.740101	44.486900
FMNR	14/32	-15.434200	49.683601	-15.441400	49.693100
FMNS	16/34	-14.273900	50.171700	-14.285000	50.177799
FMNV	14/32	-13.371900	49.998299	-13.379700	50.007198
FMNW	01/19	-14.905500	47.993599	-14.892000	47.994202
FMNZ	15/33	-13.480100	48.628700	-13.489500	48.636700
FMSD	08/26	-25.043400	46.950500	-25.035101	46.962200
FMSF	08/26	-21.444201	47.106400	-21.438900	47.117001
FMSG	13/31	-22.803801	47.815701	-22.806700	47.825500
FMSK	05/23	-22.124201	48.018600	-22.115299	48.025002
FMSM	04/22	-21.208000	48.355598	-21.195499	48.361000
FMSR	04/22	-21.759001	43.372501	-21.748699	43.378502
FMST	04/22	-23.391600	43.724602	-23.375099	43.732300
FMST	11/29	-23.391399	43.724899	-23.391199	43.732700
FNBC	16/34	-6.262460	14.243600	-6.277330	14.250500
FNBG	14/32	-12.604400	13.398100	-12.613700	13.409400
FNCA	36/18	-5.608290	12.188500	-5.585690	12.188200
FNDU	03/21	-7.407680	20.812700	-7.394100	20.824301
FNGI	13/31	-17.037300	15.670000	-17.049601	15.697600
FNHU	11/29	-12.806700	15.748500	-12.811100	15.772600
FNKU	08/26	-12.408600	16.936600	-12.400700	16.958200
FNLB	16/34	-12.365300	13.533100	-12.377200	13.540100
FNLU	05/23	-8.876880	13.213900	-8.854010	13.238400
FNLU	07/25	-8.855610	13.225700	-8.847000	13.246600
FNLZ	04/22	-9.121820	18.045900	-9.110090	18.052799
FNMA	13/31	-9.519620	16.304001	-9.530550	16.320801
FNME	13/31	-14.650100	17.705500	-14.665000	17.734100
FNMO	08/26	-15.265800	12.136100	-15.256700	12.157400
FNNG	16/34	-7.744680	15.283200	-7.764340	15.292300
FNPA	07/25	-10.724600	13.761800	-10.719300	13.769300
FNSA	13/31	-9.679190	20.420000	-9.698940	20.443800
FNSO	06/24	-6.146610	12.363769	-6.135682	12.379547
FNSU	05/23	-11.171000	13.844500	-11.164800	13.850600
FNUB	10/28	-14.925116	13.561948	-14.924222	13.591178
FNUE	11/29	-11.765400	19.886999	-11.770700	19.908400
FNUG	01/19	-7.612000	15.027000	-7.594130	15.028600
FNXA	03/21	-16.764900	14.961500	-16.745899	14.969200
FNZG	08/26	-7.719000	21.350300	-7.714860	21.366100
FOGK	15/33	-1.177580	12.437400	-1.191640	12.445200
FOGM	17/35	-1.837220	11.054900	-1.853070	11.058400
FOGO	03/21	1.535720	11.578000	1.550500	11.584700
FOGQ	08/26	-0.667189	13.666700	-0.663239	13.679600
FOGR	04/22	-0.712083	10.238800	-0.696667	10.252700
FOOB	13/31	2.079920	11.486600	2.071360	11.499800
FOOG	02/20	-0.719689	8.751140	-0.703789	8.757620
FOOH	14/32	-1.569560	9.257590	-1.579900	9.267790
FOOK	06/24	0.574947	12.884000	0.583478	12.897800
FOOL	16/34	0.470814	9.406350	0.446417	9.418150
FOON	15/33	-1.644950	13.429800	-1.667360	13.446200
FPPR	18/36	1.668720	7.410500	1.657150	7.412980
FPST	11/29	0.380528	6.702420	0.375822	6.721880
FQBR	12/30	-19.793600	34.896500	-19.799200	34.918598
FQCH	01/19	-19.162100	33.428001	-19.140400	33.429901
FQIN	06/24	-23.878700	35.404999	-23.873800	35.410702
FQIN	16/34	-23.870600	35.404800	-23.882200	35.412300
FQLC	08/26	-13.277800	35.255299	-13.270200	35.277302
FQLU	01/19	-15.039900	40.671700	-15.026300	40.671799
FQMA	05/23	-25.924900	32.570099	-25.895901	32.587799
FQMA	10/28	-25.921200	32.566399	-25.920200	32.583302
FQMD	16/34	-11.663100	39.559101	-11.682800	39.567200
FQMP	03/21	-11.370000	40.351002	-11.353600	40.358700
FQMR	15/33	-13.218900	37.547298	-13.231200	37.556801
FQNC	01/19	-14.500343	40.711277	-14.472474	40.713558
FQNP	05/23	-15.111800	39.275101	-15.099400	39.288502
FQNP	13/31	-15.103500	39.286400	-15.110400	39.299099
FQPB	17/35	-12.985600	40.522099	-13.001000	40.527599
FQQL	18/36	-17.847401	36.868301	-17.863600	36.869999
FQSG	16/34	-15.598900	32.771702	-15.606500	32.774700
FQTT	01/19	-16.116100	33.639900	-16.093500	33.640499
FQUG	16/34	-14.697100	34.349300	-14.712200	34.355499
FQVL	10/28	-22.018499	35.310600	-22.018400	35.317902
FQVL	17/35	-22.011101	35.309799	-22.023199	35.315601
FSAL	15/33	-7.000290	52.723099	-7.009270	52.729401
FSDR	12/30	-5.694560	53.650002	-5.698840	53.661701
FSFA	13/31	-10.107000	51.172798	-10.112200	51.179401
FSIA	13/31	-4.666630	55.510799	-4.682130	55.532902
FSPP	15/33	-4.313850	55.688202	-4.324740	55.694698
FTTC	09/27	13.848000	20.830299	13.846900	20.856199
FTTD	04/22	8.617710	16.066799	8.631100	16.076099
FTTJ	05/23	12.124900	15.024700	12.142500	15.043200
FTTY	06/24	17.910400	19.099800	17.923700	19.122299
FVBU	02/20	-20.015200	28.618200	-20.003099	28.619900
FVBU	13/31	-20.016199	28.615200	-20.026199	28.637600
FVCN	09/27	-16.734600	31.116899	-16.733601	31.127100
FVCP	06/24	-17.755199	30.919500	-17.748899	30.928600
FVCP	14/32	-17.748899	30.921499	-17.754400	30.928101
FVCZ	14/32	-21.003000	31.572001	-21.013201	31.585100
FVDA	09/27	-17.005501	30.891701	-17.004299	30.900499
FVFA	12/30	-18.090809	25.818058	-18.103195	25.853556
FVHA	05/23	-17.946833	31.077141	-17.916702	31.108612
FVKB	09/27	-16.520800	28.877300	-16.518801	28.892700
FVMD	10/28	-16.768499	31.554701	-16.770000	31.565001
FVMT	09/27	-17.432400	32.179298	-17.431400	32.189701
FVMU	12/30	-18.995800	32.623100	-18.999201	32.631401
FVMV	10/28	-20.055599	30.851200	-20.055201	30.862600
FVMV	17/35	-20.054800	30.858900	-20.069599	30.864000
FVOT	11/29	-16.983999	32.667599	-16.985701	32.677700
FVSH	16/34	-20.285101	30.084900	-20.293900	30.091600
FVTL	13L/31R	-19.431200	29.850401	-19.441601	29.873400
FVWN	08/26	-18.637600	27.000799	-18.622101	27.041300
FWCL	10/28	-15.677300	34.958698	-15.679800	34.980202
FWCL	15/33	-15.671200	34.967400	-15.680800	34.975498
FWKA	14/32	-9.949310	33.889099	-9.957830	33.896999
FWKG	08/26	-13.016100	33.463299	-13.013200	33.473900
FWKI	14/32	-13.779100	33.768398	-13.799600	33.793598
FWLE	09/27	-13.967000	33.695702	-13.965000	33.708000
FWSU	15/33	-16.264360	34.874306	-16.273842	34.880550
FWUU	17/35	-11.439200	34.009800	-11.450400	34.013699
FWZA	09/27	-15.386300	35.378799	-15.384400	35.390202
FXMM	04/22	-29.469500	27.550200	-29.441700	27.558901
FXMM	11/29	-29.462700	27.546600	-29.462000	27.556900
FXMU	04/22	-29.309799	27.500900	-29.298300	27.506100
FXMU	11/29	-29.306200	27.501400	-29.305799	27.506300
FYAA	09/27	-27.993099	17.591000	-27.993099	17.606199
FYAK	14/32	-28.450001	17.456301	-28.467199	17.472700
FYAR	10/28	-22.463600	14.970800	-22.460899	14.989200
FYEN	09/27	-17.485100	16.313999	-17.481001	16.329901
FYGF	08/26	-19.604799	18.115801	-19.592600	18.147301
FYGF	17/35	-19.596901	18.120399	-19.605700	18.124201
FYKM	09/27	-17.636200	24.166000	-17.632700	24.187300
FYKT	04/22	-26.549801	18.108299	-26.529900	18.114599
FYKT	18/36	-26.531900	18.109100	-26.543600	18.115101
FYLZ	04/22	-26.691700	15.241400	-26.675800	15.246800
FYLZ	12/30	-26.687300	15.242000	-26.688999	15.254000
FYMG	02/20	-22.024799	17.362700	-22.010500	17.368299
FYML	01/19	-24.612101	17.926800	-24.594400	17.923100
FYML	12/30	-24.604000	17.913401	-24.606001	17.927799
FYOA	08/26	-17.883801	15.939800	-17.872601	15.965400
FYOA	16/34	-17.870001	15.940600	-17.880400	15.947300
FYOG	02/20	-28.591900	16.446699	-28.577499	16.446699
FYOS	17/35	-17.784100	15.692200	-17.795900	15.694400
FYRC	11/29	-17.420601	14.371900	-17.420601	14.392300
FYRC	16/34	-17.419600	14.370700	-17.430799	14.380900
FYRU	08/26	-17.961201	19.704399	-17.951799	19.734501
FYTF	10/28	-20.542900	14.351700	-20.546000	14.370600
FYTM	12/30	-19.259800	17.725599	-19.264000	17.739401
FYVF	01/19	-23.433294	18.269041	-23.419969	18.270290
FYVF	08/26	-23.434080	18.269434	-23.428890	18.287040
FYWB	09/27	-22.984200	14.631200	-22.974600	14.663100
FYWE	01/19	-22.615200	17.080700	-22.595200	17.077299
FYWE	09/27	-22.613501	17.074900	-22.611300	17.084200
FYWH	08/26	-22.489799	17.449499	-22.471399	17.489401
FYWH	16/34	-22.477699	17.469000	-22.488400	17.478300
FZAA	06/24	-4.396934	15.427083	-4.377395	15.457408
FZAB	08/26	-4.329150	15.320400	-4.324170	15.334600
FZAG	04/22	-5.936760	12.348600	-5.924950	12.354900
FZAR	08/26	-5.422700	14.812100	-5.419400	14.821700
FZBO	11/29	-3.309590	17.375700	-3.313050	17.387600
FZCA	06/24	-5.040690	18.780500	-5.030840	18.790800
FZEA	18/36	0.032469	18.287600	0.012733	18.289900
FZFD	07/25	4.248900	20.961500	4.257520	20.989100
FZFK	11/29	3.237310	19.762501	3.233430	19.780001
FZFP	05/23	4.151820	21.660601	4.163460	21.674601
FZGA	05/23	2.164040	21.489599	2.177270	21.504200
FZIA	10/28	0.518678	25.145201	0.516250	25.164900
FZIC	13/31	0.490667	25.325100	0.472625	25.350800
FZJH	13/31	2.834880	27.579599	2.820330	27.596901
FZKA	09/27	1.566650	30.212400	1.564790	30.229000
FZKJ	07/25	2.815570	24.784700	2.821130	24.802700
FZMA	17/35	-2.300330	28.806400	-2.317630	28.811199
FZNA	17/35	-1.652858	29.236658	-1.679447	29.239252
FZOA	18/36	-2.909240	25.914700	-2.929120	25.916100
FZQA	07/25	-11.597100	27.517300	-11.585400	27.544500
FZQM	11/29	-10.764400	25.497900	-10.767400	25.513599
FZRF	06/24	-5.879740	29.242599	-5.871350	29.256001
FZSA	13L/31R	-8.633470	25.256300	-8.646060	25.277399
FZSA	13R/31L	-8.637990	25.228399	-8.650580	25.249500
FZUA	11/29	-5.897040	22.459700	-5.903040	22.478600
FZWA	16/34	-6.112710	23.566099	-6.129760	23.571899
GABS	06/24	12.526800	-7.960350	12.540300	-7.939540
GAGO	07/25	16.243200	-0.015817	16.253700	0.004903
GAKL	09/27	18.435230	1.415344	18.434908	1.429322
GAKY	09/27	14.480100	-11.411800	14.482400	-11.397000
GAMB	05/23	14.505000	-4.088230	14.520500	-4.070880
GASK	08/26	11.325420	-5.697330	11.331540	-5.684720
GASO	08/26	11.595600	-5.806640	11.600400	-5.792790
GATB	07/25	16.726900	-3.016750	16.733999	-2.998410
GATS	05L/23R	20.235100	0.968753	20.250900	0.985864
GATS	15/33	20.249599	0.978950	20.240000	0.984128
GBYD	14/32	13.348600	-16.664801	13.327400	-16.639601
GCFV	01/19	28.432868	-13.864398	28.463556	-13.863394
GCGM	09/27	28.028601	-17.222099	28.030701	-17.207100
GCHI	16/34	27.819799	-17.889999	27.809799	-17.884100
GCLA	36/18	28.616600	-17.755400	28.636400	-17.755800
GCLP	03L/21R	27.918900	-15.392300	27.944901	-15.380800
GCLP	03R/21L	27.918200	-15.390400	27.944201	-15.378800
GCRR	03/21	28.935801	-13.610800	28.955099	-13.599600
GCTS	07/25	28.039200	-16.587601	28.049700	-16.557301
GCXM	11H/29H	28.484414	-16.352887	28.483546	-16.350155
GCXO	12/30	28.487755	-16.356909	28.477697	-16.326586
GECE	07/25	35.892208	-5.307492	35.893173	-5.305103
GEML	15/33	35.285900	-2.961180	35.274899	-2.952240
GFLL	12/30	8.620690	-13.209400	8.612200	-13.181600
GGCF	06/24	11.282400	-15.187200	11.293400	-15.173800
GGOV	03/21	11.881200	-15.658400	11.908500	-15.649000
GLMR	05/23	6.282540	-10.763900	6.295210	-10.753300
GLRB	04/22	6.220830	-10.370100	6.246750	-10.354500
GMAA	10/28	30.383101	-9.561370	30.379601	-9.531220
GMAD	09/27	30.323029	-9.428161	30.322235	-9.394894
GMAT	03/21	28.440201	-11.166100	28.456200	-11.156600
GMFB	09/27	32.514317	-1.999614	32.514332	-1.965564
GMFF	09/27	33.927399	-4.995210	33.927299	-4.960660
GMFI	03/21	33.496700	-5.157790	33.513901	-5.148020
GMFK	13/31	31.956600	-4.414930	31.939899	-4.386980
GMFM	08/26	33.882301	-5.530260	33.885899	-5.509400
GMFM	09/27	33.872200	-5.525430	33.875000	-5.495000
GMFO	06/24	34.779900	-1.937840	34.794399	-1.910130
GMFO	13/31	34.809799	-1.952170	34.792198	-1.927500
GMMA	16/34	26.743601	-11.691900	26.719900	-11.677500
GMMB	14/32	33.666199	-7.231800	33.644600	-7.211090
GMMD	05/23	32.393955	-6.325442	32.409683	-6.306636
GMME	03/21	34.037998	-6.761390	34.064899	-6.741650
GMMH	03/21	23.705799	-15.937700	23.730801	-15.926300
GMMI	16/34	31.410116	-9.687956	31.388245	-9.678025
GMML	02/20	27.130199	-13.235400	27.153601	-13.227600
GMML	04/22	27.135799	-13.225900	27.155001	-13.212600
GMMN	17L/35R	33.383999	-7.593520	33.351799	-7.582490
GMMN	17R/35L	33.383099	-7.597430	33.350899	-7.586420
GMMW	08/26	34.986000	-3.044280	34.991600	-3.012130
GMMX	10/28	31.608400	-8.052540	31.605499	-8.019990
GMMY	03/21	34.288700	-6.594760	34.304298	-6.588310
GMMY	07/25	34.296398	-6.611960	34.306499	-6.588390
GMMZ	12/30	30.945200	-6.923440	30.933001	-6.895510
GMSL	07/25	34.224998	-6.067640	34.236301	-6.032770
GMTA	17/35	35.188499	-3.841320	35.166100	-3.837790
GMTN	07/25	35.589401	-5.328708	35.602180	-5.295975
GMTT	10/28	35.733299	-5.940310	35.730000	-5.901820
GOBD	01/19	14.655200	-17.072701	14.686800	-17.072969
GODK	02/20	12.892500	-14.971300	12.904500	-14.964900
GOGG	10/28	12.555400	-16.288900	12.555900	-16.274700
GOGS	14/32	12.401778	-16.754499	12.388911	-16.741535
GOOK	06/24	14.142300	-16.056999	14.151400	-16.045601
GOOY	18/36	14.757100	-17.480900	14.725800	-17.476700
GOSS	18/36	16.058800	-16.462299	16.041800	-16.459999
GOTB	07/25	14.843300	-12.475300	14.851200	-12.461200
GOTK	11/29	12.574200	-12.228400	12.570400	-12.212300
GOTT	06/24	13.730900	-13.660100	13.742700	-13.646100
GQNA	04/22	16.705200	-9.641900	16.717400	-9.633870
GQND	07/25	18.566900	-11.430300	18.573299	-11.416800
GQNF	07/25	16.586599	-11.412700	16.593399	-11.399700
GQNI	09/27	16.621099	-7.326390	16.622900	-7.306740
GQNK	07/25	16.153799	-13.517700	16.165300	-13.497500
GQNO	06/24	18.294792	-15.992394	18.308823	-15.975080
GQNO	16/34	18.316339	-15.973580	18.289810	-15.957350
GQNS	07/25	15.175700	-12.213500	15.183700	-12.201100
GQPA	04/22	20.495001	-13.050300	20.518600	-13.036100
GQPP	02/20	20.922300	-17.032801	20.943501	-17.027000
GQPT	01/19	25.226299	-11.588300	25.247000	-11.589100
GUCY	06/24	9.567210	-13.623300	9.586590	-13.600500
GUFA	06/24	10.345600	-13.574800	10.355300	-13.563800
GUFH	09/27	10.034200	-10.780600	10.036800	-10.759100
GULB	06/24	11.320300	-12.293900	11.331800	-12.279800
GVAC	01/19	16.721548	-22.948846	16.751071	-22.949051
GVBA	03/21	16.128199	-22.891418	16.146455	-22.885759
GVNP	03/21	14.932388	-23.488331	14.949881	-23.481066
GVSN	01/19	16.581927	-24.283702	16.594546	-24.284426
GVSV	07/25	16.828363	-25.062161	16.839069	-25.047054
GXUD	10/28	10.448700	-9.239690	10.448100	-9.212330
HAAB	07L/25R	8.973980	38.782398	8.983390	38.814701
HAAB	07R/25L	8.972260	38.783501	8.981940	38.816700
HAAL	12/30	9.006400	38.721500	9.000960	38.730598
HAAM	03/21	6.028690	37.583698	6.050090	37.597198
HAAX	16/34	14.156900	38.769299	14.136500	38.776402
HABD	04/22	11.598600	37.312000	11.617600	37.331299
HADD	15/33	8.559143	34.854206	8.545188	34.863930
HADR	15/33	9.635760	41.848499	9.614330	41.859798
HAGM	18/36	8.140030	34.563202	8.117290	34.563400
HAGN	17/35	12.532200	37.431801	12.507600	37.436298
HAGO	04/22	5.926530	43.571701	5.942670	43.584599
HAJM	13/31	7.669280	36.808391	7.653291	36.831510
HALA	01/19	7.087960	38.394299	7.114600	38.398800
HALL	10/28	11.976200	38.968899	11.973800	38.991100
HAMK	11/29	13.473400	39.518002	13.461300	39.548901
HASM	13/31	11.797073	40.982081	11.780962	40.998133
HASO	11/29	10.022200	34.578201	10.014900	34.594299
HBBA	17/35	-3.307990	29.316000	-3.340050	29.320999
HCMC	04/22	11.490800	49.905499	11.498200	49.912201
HCME	06/24	8.101600	49.816002	8.106700	49.824001
HCMH	06/24	9.505441	44.071129	9.524375	44.098900
HCMI	05/23	10.376400	44.927299	10.402000	44.954899
HCMK	4/22	-0.389583	42.447899	-0.365119	42.470600
HCMM	05/23	2.004764	45.293007	2.023155	45.315048
HDAM	09/27	11.547500	43.145100	11.547100	43.173901
HEAL	13/31	30.934700	28.447599	30.914101	28.475300
HEAR	16L/34R	31.085800	33.829700	31.060699	33.841999
HEAT	13/31	27.055201	31.000299	27.037800	31.023701
HEAZ	05/23	30.088301	31.355801	30.095800	31.364700
HEAZ	18/36	30.101900	31.360001	30.083500	31.360100
HEBA	14L/32R	30.930367	29.685085	30.905920	29.706566
HEBA	14R/32L	30.929106	29.683170	30.904663	29.704651
HEBL	15/33	22.387699	31.604401	22.364201	31.618999
HEBS	01/19	29.181999	31.016300	29.213600	31.021700
HEBS	06/24	29.211300	31.001499	29.226400	31.026800
HECA	05C/23C	30.099701	31.398199	30.123301	31.429600
HECA	05L/23R	30.119699	31.380199	30.139099	31.406300
HECA	05R/23L	30.097166	31.419001	30.120667	31.450500
HECP	01L/19R	30.056473	31.828266	30.088245	31.838205
HECP	01R/19L	30.035686	31.833687	30.063622	31.842422
HECP	02/20	30.035353	31.835123	30.063581	31.846903
HECW	10/28	30.118200	30.908400	30.111200	30.936200
HECW	16L/34R	30.132299	30.910900	30.105900	30.918699
HEDK	15/33	25.421200	28.996700	25.401899	29.009300
HEGN	16L/34R	27.196100	33.795799	27.161100	33.806099
HEGN	16R/34L	27.193899	33.786499	27.159000	33.796902
HEGO	16/34	27.373800	33.665798	27.359900	33.670502
HEGR	08/26	31.070499	34.137100	31.075899	34.161499
HEGS	11/29	30.822201	30.176100	30.812201	30.203899
HEGS	12/30	30.829700	30.179899	30.815100	30.205000
HEIS	13/31	30.607901	32.221600	30.589800	32.247700
HEKG	18/36	25.489401	30.590700	25.457800	30.590700
HELX	02/20	25.658600	32.700699	25.683599	32.712101
HEMA	15/33	25.568800	34.576199	25.545401	34.591202
HEMM	06/24	31.322001	27.214899	31.335501	27.242201
HEMM	15/33	31.337099	27.213699	31.313700	27.229601
HEOC	01/19	29.803200	30.821600	29.820999	30.825100
HEOW	36R/18L	22.570000	28.714100	22.601299	28.719200
HEPS	10/28	31.282301	32.228199	31.276501	32.251900
HESC	17/35	28.694599	34.061001	28.675699	34.064201
HESH	04L/22R	27.968500	34.382599	27.988899	34.403900
HESH	04R/22L	27.965700	34.386002	27.986099	34.407299
HESN	17/35	23.979500	32.817299	23.949200	32.822601
HESW	16/34	29.353201	25.503700	29.337900	25.509701
HESX	16R/34L	30.124100	30.891100	30.092300	30.900400
HETB	04L/22R	29.575399	34.763199	29.602301	34.790699
HETR	10/28	28.212299	33.630699	28.205700	33.660301
HHAS	07/25	15.284100	38.894100	15.291400	38.921001
HHAS	12/30	15.300000	38.906399	15.291900	38.921101
HHMS	07/25	15.666000	39.354500	15.674000	39.385799
HHSB	12/30	13.079800	42.631001	13.063800	42.659000
HJJJ	13/31	4.879020	31.592899	4.865000	31.609400
HKEL	08/26	0.400914	35.221298	0.407108	35.252102
HKJK	06/24	-1.327590	36.916401	-1.305710	36.946301
HKKG	07/25	0.270456	34.782700	0.272225	34.791901
HKKI	06/24	-0.095718	34.710800	-0.081590	34.736900
HKKT	04/22	0.966911	34.954399	0.977064	34.962700
HKKU	05/23	-1.375350	37.974701	-1.370230	37.981499
HKLK	09/27	4.204350	34.339699	4.203890	34.356701
HKLO	09L/27R	3.121800	35.604599	3.122370	35.609100
HKLO	09R/27L	3.121390	35.604198	3.122540	35.613201
HKLU	08/26	-2.253110	40.910801	-2.250760	40.918800
HKLU	15/33	-2.246340	40.910000	-2.254440	40.914101
HKMO	03/21	-4.039520	39.591702	-4.013090	39.606400
HKMO	15/33	-4.029830	39.591400	-4.040540	39.597500
HKNV	18/36	-0.783033	36.434101	-0.792869	36.432899
HKNW	07/25	-1.324850	36.806301	-1.320300	36.818699
HKNW	14/32	-1.318880	36.811901	-1.328550	36.821899
HKRE	06/24	-1.283200	36.853100	-1.271330	36.871601
HKWJ	15/33	1.743740	40.084599	1.722730	40.098598
HLAM	08/26	29.477600	21.114500	29.478100	21.125299
HLAM	13/31	29.484699	21.115801	29.474300	21.129101
HLAM	14/32	29.478201	21.120199	29.471100	21.126699
HLBD	17/35	28.513500	19.001200	28.493099	19.004400
HLFL	16/34	28.804701	22.078100	28.785999	22.083799
HLGD	13/31	31.067801	16.589800	31.045099	16.616899
HLGD	18/36	31.075100	16.594900	31.042700	16.595301
HLGL	09/27	28.638500	21.438000	28.638500	21.448299
HLGL	18/36	28.639299	21.437799	28.621201	21.437901
HLGT	06/24	25.143600	10.138800	25.152500	10.156200
HLGT	17/35	25.151600	10.141700	25.119400	10.147000
HLKF	02L/20R	24.163200	23.308201	24.195000	23.317600
HLKF	02R/20L	24.162600	23.310400	24.194401	23.319799
HLLB	15L/33R	32.111599	20.261499	32.083500	20.280199
HLLB	15R/33L	32.110199	20.258699	32.082100	20.277399
HLLM	10/28	32.895779	13.270361	32.887833	13.304944
HLLQ	03/21	32.780602	21.958900	32.795399	21.968800
HLLQ	10/28	32.794498	21.934099	32.787300	21.971600
HLLS	13/31	27.004499	14.451400	26.982500	14.478000
HLMB	15/33	30.386499	19.570101	30.369801	19.582800
HLMS	15/33	32.338001	15.050833	32.312668	15.071167
HLNF	12/30	30.504900	18.517099	30.498199	18.530899
HLNF	18/36	30.511900	18.527300	30.494600	18.527599
HLNR	15/33	29.224501	21.583700	29.201799	21.601000
HLON	13/31	29.115400	15.958700	29.104799	15.972500
HLRA	12/30	29.478300	17.926300	29.466801	17.943501
HLSA	16/34	27.672100	22.506100	27.652700	22.511101
HLTD	01/19	30.135900	9.712360	30.153601	9.715390
HLTD	06/24	30.138599	9.687330	30.153601	9.720470
HLTQ	02/20	31.849300	23.893801	31.874901	23.904699
HLTQ	09/27	31.854601	23.890400	31.855301	23.922100
HLTQ	15/33	31.873600	23.903601	31.850401	23.919901
HLWA	17/35	28.322901	19.926800	28.312599	19.929001
HLWA	18/36	28.331900	19.929899	28.312901	19.930201
HLZA	05/23	28.587799	17.298800	28.596201	17.309099
HLZA	12/30	28.594500	17.284201	28.585300	17.303499
HLZG	15/33	29.013000	20.780899	28.999399	20.791300
HLZU	06/24	30.864901	20.066500	30.873400	20.080999
HLZU	17/35	30.880600	20.073000	30.865200	20.076700
HLZW	06/24	32.948200	12.007100	32.956402	12.023800
HRYG	01/19	-1.681730	29.258101	-1.672680	29.259600
HRYR	10/28	-1.965900	30.123899	-1.971350	30.155001
HRZA	02/20	-2.468750	28.906000	-2.455730	28.909901
HSDB	18/36	18.020399	30.959700	18.007799	30.959400
HSDN	17/35	19.167400	30.428801	19.140400	30.431400
HSDZ	17/35	11.797000	34.334702	11.774800	34.338600
HSFS	05/23	13.606700	25.313999	13.623400	25.335600
HSFS	18/36	13.622700	25.335501	13.609000	25.334600
HSKA	02/20	15.375400	36.323799	15.396400	36.332500
HSLI	06/24	11.132700	29.690701	11.143300	29.711500
HSMN	02/20	18.426422	31.836092	18.459755	31.851181
HSNN	04/22	12.043200	24.947001	12.063700	24.965300
HSOB	01/19	13.139800	30.230700	13.166500	30.234800
HSPN	16/34	19.444599	37.231499	19.422600	37.236698
HSSK	18/36	15.603000	32.553001	15.576000	32.553299
HSSM	04/22	9.552500	31.645901	9.565440	31.658600
HTAR	09/27	-3.366320	36.618256	-3.366993	36.633251
HTBU	13/31	-1.326767	31.814041	-1.334003	31.824194
HTDA	05/23	-6.882860	39.197800	-6.863720	39.216999
HTDA	14/32	-6.873590	39.197899	-6.880010	39.204300
HTDO	10/28	-6.170200	35.743698	-6.170670	35.761398
HTIR	02/20	-7.675920	35.750401	-7.661350	35.753799
HTKJ	09/27	-3.430160	37.058300	-3.428750	37.090698
HTLM	12/30	-3.373640	35.813400	-3.378970	35.823101
HTMT	01/19	-10.349200	40.181099	-10.328900	40.182499
HTMT	08/26	-10.336900	40.177299	-10.335100	40.187801
HTMW	12/30	-2.438230	32.920101	-2.450740	32.945202
HTPE	02/20	-5.263650	39.808800	-5.250880	39.813999
HTTG	06/24	-5.095070	39.066101	-5.089640	39.076199
